Age,Area,CreditAvlb,Firsthand,FloorCount,FloorNumber,Frontage,Fuel,Furniture,Heating,MaintenanceFee,Price,Room,Town,Typeofit
15,145,Uygun,İkinci El,3,1,Güney,Doğalgaz,Eşyalı Değil,Kombi,30,138000,4,Mamak,Daire
0,95,Uygun,Sıfır,7,5,,Doğalgaz,Eşyalı Değil,Merkezi,,325000,3,Etimesgut,Daire
0,250,Uygun,,3,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,650000,5,Keçiören,Daire
0,110,Uygun,Sıfır,3,Yüksek Giriş,Doğu,Doğalgaz,Eşyalı Değil,Kombi,35,140000,3,Altındağ,Daire
0,210,Uygun,Sıfır,10,9,,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),300,899000,5,Etimesgut,Daire
24,135,Uygun,İkinci El,3,1,Batı,Doğalgaz,Eşyalı Değil,Kombi,,205000,4,Çankaya,Daire
10,180,Uygun,,3,En Üst Kat,,,Eşyalı Değil,Kombi,,250000,6,Mamak,Daire
0,185,Uygun,Sıfır,10,10,Güney,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),200,580000,5,Keçiören,Daire
4,90,Uygun,İkinci El,4,1,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,60,200000,3,Mamak,Daire
25,130,Uygun,Sıfır,3,3,Doğu,Doğalgaz,Eşyalı Değil,Kombi,30,375000,4,Çankaya,Daire
1,185,Uygun,İkinci El,4,2,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,,295000,5,Çubuk,Daire
19,140,Uygun,İkinci El,2,1,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,30,339000,4,Çankaya,Daire
0,210,Uygun,Sıfır,3,3,"Kuzey,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,650000,6,Yenimahalle,Daire
1,200,Uygun,Sıfır,26,21,"Kuzey,Güney,Doğu",Doğalgaz,Eşyalı Değil,Merkezi,350,750000,5,Keçiören,Daire
1,116,Uygun,,29,21,"Kuzey,Doğu",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),475,950000,3,Çankaya,Daire
0,165,Uygun,Sıfır,3,2,"Kuzey,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,325000,5,Sincan,Daire
7,103,Uygun,İkinci El,16,14,Doğu,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),190,555000,3,Yenimahalle,Daire
0,170,Uygun,Sıfır,9,En Üst Kat,"Kuzey,Güney,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),155,125000,4,Altındağ,Daire
8,275,Uygun,İkinci El,3,2,Güney,Doğalgaz,Eşyalı Değil,Kombi,50,525000,6,Çankaya,Daire
20,120,Uygun,,4,1,,Doğalgaz,Eşyalı Değil,Merkezi,300,165000,4,Keçiören,Daire
1,59,Uygun,Sıfır,47,21,Doğu,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),300,540000,2,Çankaya,Daire
4,135,Uygun,İkinci El,8,4,"Kuzey,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,339000,4,Pursaklar,Daire
9,115,Uygun,İkinci El,2,1,,Doğalgaz,Eşyalı Değil,Kombi,,150000,4,Pursaklar,Daire
10,135,Uygun,İkinci El,4,En Üst Kat,"Kuzey,Doğu",Doğalgaz,Eşyalı Değil,Kombi,25,270000,4,Sincan,Daire
15,115,Uygun,İkinci El,3,Yüksek Giriş,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,40,269000,4,Çankaya,Daire
11,88,Uygun,İkinci El,3,1,,Doğalgaz,Eşyalı,Kombi,75,230000,2,Çankaya,Daire
10,280,Uygun değil,İkinci El,3,3,Güney,Doğalgaz,Eşyalı Değil,Kombi,50,465000,6,Keçiören,Daire
3,145,Uygun,İkinci El,3,2,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,,399000,4,Altındağ,Daire
0,100,Uygun,Sıfır,27,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,350000,2,Keçiören,Daire
0,85,Uygun,Sıfır,3,Yüksek Giriş,Güney,Doğalgaz,Eşyalı Değil,Kombi,10,109000,3,Mamak,Daire
5,150,Uygun,İkinci El,43,21,Güney,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),541,570000,4,Mamak,Daire
0,180,Uygun,Sıfır,4,4,"Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,100,925000,5,Çankaya,Daire
2,155,Uygun,İkinci El,15,12,"Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,600000,4,Altındağ,Daire
2,185,Uygun,İkinci El,3,Teras Katı,Doğu,Doğalgaz,Eşyalı Değil,Kombi,50,260000,5,Mamak,Daire
10,130,Uygun,İkinci El,3,2,Güney,Doğalgaz,Eşyalı Değil,Kombi,,269000,4,Pursaklar,Daire
0,225,Uygun,Sıfır,3,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,750000,6,Yenimahalle,Daire
0,120,Uygun,Sıfır,7,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,259000,4,Sincan,Daire
0,185,Uygun,Sıfır,,1,,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,625000,5,Keçiören,Daire
8,110,Uygun,İkinci El,3,1,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,30,140000,4,Mamak,Daire
25,130,Uygun,Sıfır,3,2,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,420000,4,Çankaya,Daire
10,145,Uygun,İkinci El,6,3,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,,450000,5,Yenimahalle,Daire
14,350,Uygun,,3,3,Güney,Doğalgaz,Eşyalı Değil,Kombi,,750000,7,Çankaya,Daire
12,140,Uygun,İkinci El,3,2,Güney,Doğalgaz,Eşyalı Değil,Kombi,30,275000,4,Mamak,Daire
10,180,Uygun,İkinci El,3,1,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,100,460000,4,Keçiören,Daire
10,120,Uygun,İkinci El,3,1,,Doğalgaz,Eşyalı Değil,Kombi,,240000,4,Pursaklar,Daire
20,125,Uygun,İkinci El,3,Yüksek Giriş,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,25,335000,3,Çankaya,Daire
4,125,Uygun,İkinci El,17,5,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,240000,4,Mamak,Daire
3,216,Uygun,Sıfır,3,3,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),150,670000,5,Gölbaşı,Daire
9,120,Uygun,İkinci El,3,2,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,,175000,4,Mamak,Daire
19,95,Uygun,İkinci El,4,4,"Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,280,395000,3,Çankaya,Daire
18,175,Uygun,İkinci El,3,2,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,60,490000,5,Çankaya,Daire
8,420,Uygun,İkinci El,17,17,"Güney,Batı",Doğalgaz,Eşyalı Değil,Merkezi,500,1250000,8,Çankaya,Daire
15,250,Uygun,İkinci El,9,9,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,100,470000,5,Etimesgut,Daire
24,130,Uygun,İkinci El,3,1,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,35,275000,4,Keçiören,Daire
8,85,Uygun,İkinci El,11,2,"Kuzey,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),100,129000,3,Etimesgut,Daire
25,170,Uygun,İkinci El,6,Giriş Katı,,Doğalgaz,Eşyalı Değil,Merkezi,,585000,5,Çankaya,Daire
14,140,Uygun,İkinci El,4,4,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,50,470000,4,Çankaya,Daire
10,90,Uygun,İkinci El,4,Giriş Katı,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,20,80000,2,Yenimahalle,Daire
1,120,Uygun,Sıfır,3,1,,Doğalgaz,Eşyalı Değil,Kombi,,330000,4,Pursaklar,Daire
10,120,Uygun,İkinci El,3,3,,Doğalgaz,Eşyalı Değil,Kombi,,229000,4,Pursaklar,Daire
5,120,Uygun,İkinci El,3,3,,Doğalgaz,Eşyalı Değil,Kombi,,330000,4,Mamak,Daire
10,145,Uygun,İkinci El,7,1,,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,169000,4,Pursaklar,Daire
10,225,Uygun,İkinci El,2,2,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,,310000,6,Keçiören,Daire
0,159,Uygun,Sıfır,8,6,Doğu,Doğalgaz,Eşyalı Değil,Kombi,60,799000,5,Altındağ,Daire
25,125,Uygun,,5,5,"Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi,225,265000,4,Yenimahalle,Daire
25,135,Uygun,İkinci El,14,2,"Güney,Batı",Doğalgaz,Eşyalı Değil,Merkezi,600,625000,4,Çankaya,Daire
5,137,Uygun,İkinci El,6,Giriş Katı,"Kuzey,Güney",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),100,110000,4,Etimesgut,Daire
0,125,Uygun,Sıfır,3,1,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,40,315000,4,Çankaya,Daire
5,170,Uygun,İkinci El,4,3,Güney,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),60,425000,4,Etimesgut,Daire
4,285,Uygun,İkinci El,26,21,Güney,Doğalgaz,Eşyalı Değil,Merkezi,,2400000,5,Çankaya,Daire
1,130,Uygun,İkinci El,14,13,"Kuzey,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),300,460000,3,Çankaya,Daire
3,155,Uygun,İkinci El,3,3,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,313000,5,Sincan,Daire
10,130,Uygun,İkinci El,12,2,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,80,450000,4,Etimesgut,Daire
15,160,Uygun,,5,2,,,Eşyalı Değil,Kombi,,225000,8,Keçiören,Daire
25,120,Uygun,İkinci El,3,3,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,30,300000,4,Çankaya,Daire
40,62,Uygun,İkinci El,3,2,Güney,Doğalgaz,Eşyalı Değil,Kombi,20,136000,2,Altındağ,Daire
0,225,Uygun değil,,16,6,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,229000,5,Etimesgut,Daire
0,139,Uygun,Sıfır,8,1,Güney,Doğalgaz,Eşyalı Değil,Kombi,60,410500,4,Altındağ,Daire
40,125,Uygun,,,,,,Eşyalı Değil,Merkezi,,485000,4,Çankaya,Daire
6,65,Uygun,İkinci El,16,Giriş Katı,,Elektrik,Eşyalı Değil,Merkezi (Pay Ölçer),,255000,2,Etimesgut,Daire
14,220,Uygun,İkinci El,4,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,20,301000,5,Mamak,Daire
0,220,Uygun,Sıfır,3,Giriş Katı,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,390000,5,Keçiören,Daire
0,170,Uygun,Sıfır,27,8,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,685000,5,Yenimahalle,Daire
15,140,Uygun,İkinci El,3,3,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,30,200000,4,Mamak,Daire
12,115,Uygun,İkinci El,3,3,Doğu,Doğalgaz,Eşyalı Değil,Kombi,,200000,4,Mamak,Daire
0,175,Uygun,Sıfır,10,6,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,400000,5,Keçiören,Daire
1,145,Uygun,Sıfır,3,Teras Katı,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,35,330000,5,Mamak,Daire
17,130,Uygun,İkinci El,3,1,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,,210000,4,Mamak,Daire
15,115,Uygun,İkinci El,3,Giriş Katı,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Merkezi,240,259000,4,Çankaya,Daire
18,140,Uygun,İkinci El,3,1,"Kuzey,Güney,Doğu",Doğalgaz,Eşyalı,Merkezi,320,560000,4,Çankaya,Daire
25,120,Uygun,İkinci El,2,1,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,30,379000,4,Çankaya,Daire
12,155,Uygun,İkinci El,4,1,Doğu,Doğalgaz,Eşyalı Değil,Kombi,80,420000,5,Çankaya,Daire
0,126,Bilinmiyor,Sıfır,49,14,,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,750000,3,Çankaya,Daire
10,100,Uygun,İkinci El,3,1,,Doğalgaz,Eşyalı Değil,Kombi,,151000,3,Pursaklar,Daire
4,145,Uygun,Sıfır,9,1,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,30,229000,4,Mamak,Daire
1,125,Uygun,İkinci El,3,Giriş Katı,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,,235000,4,Keçiören,Daire
5,120,Uygun,İkinci El,4,Yüksek Giriş,Doğu,Doğalgaz,Eşyalı Değil,Kombi,,178000,3,Keçiören,Daire
20,125,Uygun,İkinci El,3,3,Doğu,Doğalgaz,Eşyalı Değil,Kombi,,265000,4,Keçiören,Daire
17,125,Uygun,İkinci El,3,Giriş Katı,"Kuzey,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,185000,4,Keçiören,Daire
15,170,Uygun,İkinci El,4,4,"Kuzey,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,425000,4,Çankaya,Daire
5,100,Uygun,İkinci El,1,Giriş Katı,Batı,Doğalgaz,Eşyalı Değil,Kombi,50,190000,3,Çankaya,Daire
27,130,Uygun,Sıfır,3,1,Doğu,Doğalgaz,Eşyalı Değil,Kombi,60,388000,4,Çankaya,Daire
12,110,Uygun,İkinci El,3,1,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,35,139500,4,Mamak,Daire
10,110,Uygun,İkinci El,4,Yüksek Giriş,"Kuzey,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,297000,3,Çankaya,Daire
20,100,Uygun,İkinci El,3,Giriş Katı,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,25,155000,3,Keçiören,Daire
3,320,Uygun,Sıfır,4,4,"Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,398000,6,Keçiören,Daire
0,200,Uygun,Sıfır,15,15,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),100,445000,5,Keçiören,Daire
1,200,Uygun,İkinci El,15,7,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,625000,5,Yenimahalle,Daire
7,125,Uygun,İkinci El,3,Giriş Katı,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,275000,4,Çankaya,Daire
23,120,Uygun,,5,5,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,50,245000,4,Yenimahalle,Daire
30,140,Uygun,İkinci El,2,1,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,379000,4,Çankaya,Daire
13,89,Uygun,İkinci El,4,2,Güney,Doğalgaz,Eşyalı Değil,Kombi,20,95000,3,Etimesgut,Daire
6,120,Uygun,İkinci El,4,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,375000,4,Altındağ,Daire
0,120,Uygun,Sıfır,5,3,"Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,180000,4,Mamak,Daire
14,275,Uygun,İkinci El,8,8,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,200,1175000,6,Çankaya,Daire
35,90,Uygun,İkinci El,3,En Üst Kat,Doğu,Doğalgaz,Eşyalı Değil,Kombi,,124000,4,Mamak,Daire
0,190,Uygun,Sıfır,3,1,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,645000,5,Keçiören,Daire
0,183,Uygun,Sıfır,14,10,"Kuzey,Güney,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,775000,5,Etimesgut,Daire
23,135,Uygun,İkinci El,3,3,"Kuzey,Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,40,420000,4,Çankaya,Daire
10,115,Uygun,İkinci El,3,1,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,20,155000,4,Yenimahalle,Daire
20,125,Uygun,İkinci El,5,2,"Kuzey,Doğu",Doğalgaz,Eşyalı Değil,Kombi,30,130000,4,Keçiören,Daire
5,135,Uygun,İkinci El,10,1,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,100,315000,4,Yenimahalle,Daire
0,265,Uygun,Sıfır,9,9,Güney,Doğalgaz,Eşyalı Değil,Kombi,100,570000,5,Mamak,Daire
35,100,Uygun,İkinci El,4,Yüksek Giriş,,Doğalgaz,Eşyalı,Kombi,95,400000,4,Çankaya,Daire
18,115,Uygun,İkinci El,15,12,"Kuzey,Batı",Doğalgaz,Eşyalı Değil,Kombi,200,410000,3,Çankaya,Daire
20,240,Uygun,İkinci El,20,3,Güney,Doğalgaz,Eşyalı Değil,Merkezi,750,975000,5,Çankaya,Daire
8,130,Uygun,İkinci El,3,1,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,30,259000,4,Çankaya,Daire
0,155,Uygun,İkinci El,10,7,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,325000,4,Mamak,Daire
15,145,Uygun,İkinci El,3,3,"Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,340000,4,Çankaya,Daire
10,125,Uygun,İkinci El,3,1,,Doğalgaz,Eşyalı Değil,Kombi,,198000,4,Pursaklar,Daire
10,115,Uygun,Sıfır,4,Giriş Katı,Güney,Doğalgaz,Eşyalı Değil,Kombi,40,240000,4,Mamak,Daire
0,115,Uygun,Sıfır,3,1,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,50,235000,4,Mamak,Daire
8,160,Uygun,İkinci El,6,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,200,675000,4,Etimesgut,Daire
15,160,Uygun,İkinci El,4,Yüksek Giriş,,Doğalgaz,Eşyalı Değil,Kombi,50,220000,7,Sincan,Daire
7,116,Uygun,İkinci El,13,2,"Kuzey,Doğu",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,125000,4,Etimesgut,Daire
26,115,Uygun,,,En Üst Kat,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi,252,280000,4,Altındağ,Daire
2,150,Uygun,Sıfır,9,6,"Kuzey,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,215000,4,Sincan,Daire
10,80,Uygun,,,,,,Eşyalı Değil,Kombi,,72000,3,Mamak,Daire
8,195,Uygun,İkinci El,3,Giriş Katı,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,50,350000,5,Çankaya,Daire
25,115,Uygun,İkinci El,3,1,Güney,Doğalgaz,Eşyalı Değil,Kombi,30,185000,4,Çankaya,Daire
10,250,Uygun,İkinci El,4,4,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,20,216000,6,Altındağ,Daire
1,155,Uygun,Sıfır,8,5,"Kuzey,Batı",Doğalgaz,Eşyalı Değil,Kombi,60,695000,5,Çankaya,Daire
1,210,Uygun,Sıfır,14,14,,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,630000,5,Pursaklar,Daire
30,125,Uygun,İkinci El,3,1,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Merkezi,450,380000,4,Çankaya,Daire
15,145,Uygun,Sıfır,10,2,Güney,Doğalgaz,Eşyalı Değil,Kombi,,345000,4,Keçiören,Daire
12,120,Uygun,İkinci El,3,3,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,20,156000,4,Mamak,Daire
29,130,Uygun,İkinci El,3,1,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Merkezi,330,468000,4,Çankaya,Daire
20,95,Uygun,İkinci El,6,Giriş Katı,Güney,Doğalgaz,Eşyalı Değil,Kombi,70,310000,3,Çankaya,Daire
15,135,Uygun,İkinci El,4,3,"Kuzey,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,520000,4,Çankaya,Daire
0,165,Uygun,Sıfır,11,10,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),75,335000,4,Keçiören,Daire
8,130,Uygun,İkinci El,10,10,"Kuzey,Batı",Doğalgaz,Eşyalı,Merkezi (Pay Ölçer),65,180000,4,Altındağ,Daire
16,111,Uygun,İkinci El,4,En Üst Kat,Doğu,Doğalgaz,Eşyalı Değil,Kombi,25,190000,3,Keçiören,Daire
4,218,Uygun,İkinci El,11,Bahçe Katı,"Kuzey,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),850,1185000,5,Çankaya,Daire
20,125,Uygun,İkinci El,4,Ara Kat,Doğu,Doğalgaz,Eşyalı Değil,Kombi,25,240000,4,Keçiören,Daire
10,160,Uygun,İkinci El,3,1,Güney,Doğalgaz,Eşyalı Değil,Kombi,,329000,5,Pursaklar,Daire
0,135,Uygun,Sıfır,3,Yüksek Giriş,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,35,180000,4,Altındağ,Daire
0,210,Uygun,Sıfır,4,4,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,35,325000,5,Mamak,Daire
0,135,Uygun,Sıfır,3,1,Doğu,Doğalgaz,Eşyalı Değil,Kombi,35,250000,4,Altındağ,Daire
0,185,Uygun,İkinci El,12,4,,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,730000,5,Etimesgut,Daire
0,135,Uygun,Sıfır,3,2,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,270000,4,Mamak,Daire
10,205,Uygun,İkinci El,3,3,Güney,Doğalgaz,Eşyalı Değil,Kombi,30,263000,7,Mamak,Daire
5,145,Uygun,İkinci El,10,4,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),180,350000,4,Sincan,Daire
5,125,Uygun,İkinci El,2,Yüksek Giriş,"Kuzey,Batı",Doğalgaz,Eşyalı Değil,Kombi,,338000,4,Yenimahalle,Daire
0,185,Uygun,İkinci El,6,5,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,100,650000,5,Çankaya,Daire
15,140,Uygun,İkinci El,3,2,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,365000,4,Keçiören,Daire
1,160,Uygun,Sıfır,12,11,,Doğalgaz,Eşyalı Değil,Kombi,,420000,4,Pursaklar,Daire
8,120,Uygun,İkinci El,3,2,,Doğalgaz,Eşyalı Değil,Kombi,,270000,4,Pursaklar,Daire
1,160,Uygun,İkinci El,11,1,Güney,Doğalgaz,Eşyalı Değil,Kombi,,125000,5,Mamak,Daire
20,110,Uygun,İkinci El,4,Ara Kat,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,100,380000,4,Çankaya,Daire
19,420,Uygun,İkinci El,4,4,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,625000,6,Çankaya,Daire
25,160,Uygun,İkinci El,9,8,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi,600,615000,5,Çankaya,Daire
3,120,Uygun,İkinci El,3,3,"Kuzey,Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,,250000,4,Mamak,Daire
8,93,Uygun,İkinci El,,En Üst Kat,"Kuzey,Doğu",Doğalgaz,Eşyalı Değil,Kombi,,134000,3,Altındağ,Daire
9,110,Uygun,İkinci El,3,1,"Kuzey,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,285000,4,Mamak,Daire
0,135,Uygun,Sıfır,3,4,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,100,515000,4,Mamak,Daire
12,270,Uygun,İkinci El,3,3,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,40,340000,5,Keçiören,Daire
10,120,Uygun,İkinci El,3,1,,Doğalgaz,Eşyalı Değil,Kombi,,199000,4,Pursaklar,Daire
0,170,Uygun,Sıfır,5,5,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,35,365000,5,Mamak,Daire
2,190,Uygun,İkinci El,11,2,"Kuzey,Güney,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,825000,5,Etimesgut,Daire
8,200,Uygun,,3,3,,,Eşyalı Değil,Kombi,,240000,7,Mamak,Daire
9,160,Uygun,,14,6,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,190,705000,4,Yenimahalle,Daire
2,195,Uygun,İkinci El,4,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,433000,5,Keçiören,Daire
0,125,Uygun,Sıfır,3,2,,Doğalgaz,Eşyalı Değil,Kombi,,145000,4,Keçiören,Daire
7,165,Uygun,İkinci El,9,6,"Kuzey,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,470000,4,Yenimahalle,Daire
18,240,Uygun,İkinci El,3,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,80,550000,5,Çankaya,Daire
9,125,Uygun,,,,,,Eşyalı Değil,Kombi,50,250000,4,Çankaya,Daire
20,130,Uygun,İkinci El,7,3,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,20,198000,4,Yenimahalle,Daire
20,160,Uygun,,3,1,,,Eşyalı Değil,Merkezi,,590000,5,Keçiören,Daire
8,180,Uygun,İkinci El,3,1,Güney,Doğalgaz,Eşyalı Değil,Kombi,30,380000,5,Keçiören,Daire
0,180,Uygun,Sıfır,4,4,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,100,1250000,5,Çankaya,Daire
3,365,Uygun,İkinci El,3,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,430000,7,Elmadağ,Daire
30,110,Uygun,İkinci El,3,2,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,35,228000,3,Keçiören,Daire
8,120,Uygun,İkinci El,3,1,,Doğalgaz,Eşyalı Değil,Kombi,,249000,4,Pursaklar,Daire
19,140,Uygun,İkinci El,4,3,"Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,425000,4,Çankaya,Daire
10,115,Uygun,İkinci El,3,3,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,40,245000,4,Mamak,Daire
15,85,Uygun,İkinci El,3,Yüksek Giriş,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,20,130000,3,Sincan,Daire
0,170,Uygun,Sıfır,10,2,Güney,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,387000,5,Pursaklar,Daire
21,125,Uygun,İkinci El,3,3,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,30,275000,4,Çankaya,Daire
18,140,Uygun,İkinci El,3,1,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,399000,4,Çankaya,Daire
